ano,nome,codigo,disciplina,nota,situacao
2010,Mauricio Helena,XERB6119,Gestao de Marcas,9.5,APROVADO POR MÉDIA
2010,Mauricio Helena,TRQX5862,Etica em Design,8.5,APROVADO POR MÉDIA
2010,Mauricio Helena,RVMF0745,Design Biomimetico,9.0,APROVADO POR MÉDIA
2010,Mauricio Helena,TWIP0018,Teoria da Cor,9.0,APROVADO POR MÉDIA
2010,Mauricio Helena,DZNQ4989,Design Cenico,9.25,APROVADO POR MÉDIA
ANO,Mauricio Helena,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2010,Mauricio Helena,RMDE3651,Teoria do Design,9.0,APROVADO POR MÉDIA
2010,Mauricio Helena,DQUN5124,Comunicacao Visual,8.75,APROVADO POR MÉDIA
2010,Mauricio Helena,LSHL3127,Design de Redes Sociais,7.15,APROVADO POR MÉDIA
2010,Mauricio Helena,PBCQ5148,Design de Impressao e Publicacao,9.25,APROVADO POR MÉDIA
2010,Mauricio Helena,VNBQ5535,Design de Moda,6.9,APROVADO
2011,Mauricio Helena,TOZF3011,SemiÃ³tica,10.0,APROVADO POR MÉDIA
2011,Mauricio Helena,HQDD9963,Design Sonoro,8.3,APROVADO POR MÉDIA
2011,Mauricio Helena,HILN2052,Design de Impacto Social,8.5,APROVADO POR MÉDIA
2011,Mauricio Helena,NVRL4030,Materiais e Processos,,CANCELADO COM ONUS
2011,Mauricio Helena,VMGY1151,Design de Interacao Tangivel,9.0,APROVADO POR MÉDIA
2011,Mauricio Helena,XYOT5349,Tecnicas de Iluminacao,10.0,APROVADO POR MÉDIA
2011,Mauricio Helena,,INTEGRALIZADO,,
2011,Mauricio Helena,,FORMADO,,
2011,Natalia Caroline,OCRQ3517,Storytelling Visual,7.0,APROVADO POR MÉDIA
2011,Natalia Caroline,RJGL2456,Design Colaborativo,5.0,APROVADO
2011,Natalia Caroline,QBWW6998,Computacao Grafica,5.25,APROVADO
2011,Natalia Caroline,UFMQ0127,Design para Longevidade,5.5,APROVADO
2011,Natalia Caroline,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2011,Natalia Caroline,BKII1063,Design de Visualizacao de Informacoes,7.25,APROVADO POR MÉDIA
2011,Natalia Caroline,RJYZ5864,Identidade Visual,7.63,APROVADO
2012,Natalia Caroline,DOMK5241,Design de Aprendizado,7.5,APROVADO POR MÉDIA
2012,Natalia Caroline,ZULH9584,Projeto Integrado,3.4,REPROVADO
2012,Natalia Caroline,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.4,APROVADO POR MÉDIA
2012,Natalia Caroline,NRYN3294,Design de Interfaces Neuromorficas,6.23,APROVADO
2012,Natalia Caroline,NRCI1107,Design de Experiencia em Museus,3.5,REPROVADO
2012,Natalia Caroline,AAZN5771,Ergonomia,7.88,APROVADO POR MÉDIA
2012,Natalia Caroline,JJNT2088,Manipulacao de Imagem,5.8,APROVADO
2012,Natalia Caroline,ZULH9584,Projeto Integrado,6.5,APROVADO
2012,Natalia Caroline,JGDZ1333,Gamificacao,8.75,APROVADO POR MÉDIA
2012,Natalia Caroline,TSYB3211,Impressao 3D,7.0,APROVADO POR MÉDIA
2012,Natalia Caroline,NRCI1107,Design de Experiencia em Museus,7.5,APROVADO POR MÉDIA
2012,Natalia Caroline,MXMO8868,Cultura Visual,,REPROVADO POR FALTA
2012,Natalia Caroline,BLDG0260,Design de Joias,7.65,APROVADO POR MÉDIA
2012,Natalia Caroline,KAWV5083,Branding,8.75,APROVADO POR MÉDIA
2013,Natalia Caroline,COOQ5695,Design de Interacao em Tempo Real,8.65,APROVADO POR MÉDIA
2013,Natalia Caroline,VFBH8799,Design Cibernetico,7.13,APROVADO POR MÉDIA
2013,Natalia Caroline,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),9.25,APROVADO POR MÉDIA
2013,Natalia Caroline,JVFQ7338,Design de Interacao Cultural,5.13,APROVADO
2013,Natalia Caroline,QVGO0107,Prototipagem em Papel,8.0,APROVADO POR MÉDIA
2013,Natalia Caroline,LERH6635,Design de Produto,7.75,APROVADO POR MÉDIA
2013,Natalia Caroline,MAEY1044,Design Computacional,9.3,APROVADO POR MÉDIA
2013,Natalia Caroline,SATJ7970,Design de Narrativa Espacial,8.9,APROVADO POR MÉDIA
2013,Natalia Caroline,TPYC6338,Design Thinking,9.0,APROVADO POR MÉDIA
2013,Natalia Caroline,FZLO1427,Marketing de Produto,9.0,APROVADO POR MÉDIA
2013,Natalia Caroline,KZBU0327,Design de Interacao Corporal,8.0,APROVADO POR MÉDIA
2013,Natalia Caroline,AOXV5438,Design de Espacos Virtuais,7.0,APROVADO POR MÉDIA
2013,Natalia Caroline,RRME1020,Design Parametrico,9.5,APROVADO POR MÉDIA
2014,Natalia Caroline,NGVU3526,Ecodesign,7.5,APROVADO POR MÉDIA
2014,Natalia Caroline,LLKP8902,Design Digital,8.2,APROVADO POR MÉDIA
2014,Natalia Caroline,IENT5068,Design Experimental,2.75,REPROVADO
2014,Natalia Caroline,DZNQ4989,Design Cenico,5.0,APROVADO
2014,Natalia Caroline,MXMO8868,Cultura Visual,6.47,APROVADO
2014,Natalia Caroline,VOQA5582,Tipografia,2.65,REPROVADO
2014,Natalia Caroline,PPDN7220,Modelagem 3D,,REPROVADO POR FALTA
2014,Natalia Caroline,XERB6119,Gestao de Marcas,5.65,APROVADO
2014,Natalia Caroline,UXMU2899,Interacao Tangivel,7.0,APROVADO POR MÉDIA
2014,Natalia Caroline,TRQX5862,Etica em Design,9.0,APROVADO POR MÉDIA
2014,Natalia Caroline,HILN2052,Design de Impacto Social,7.25,APROVADO POR MÉDIA
2014,Natalia Caroline,BMDH7993,Design de Apresentacoes,7.5,APROVADO POR MÉDIA
ANO,Natalia Caroline,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2014,Natalia Caroline,RVMF0745,Design Biomimetico,8.5,APROVADO POR MÉDIA
2014,Natalia Caroline,TWIP0018,Teoria da Cor,8.0,APROVADO POR MÉDIA
2014,Natalia Caroline,IENT5068,Design Experimental,7.75,APROVADO POR MÉDIA
2014,Natalia Caroline,RMDE3651,Teoria do Design,7.0,APROVADO POR MÉDIA
2014,Natalia Caroline,DQUN5124,Comunicacao Visual,9.0,APROVADO POR MÉDIA
2014,Natalia Caroline,LSHL3127,Design de Redes Sociais,7.52,APROVADO POR MÉDIA
2015,Natalia Caroline,TOZF3011,SemiÃ³tica,7.0,APROVADO POR MÉDIA
2015,Natalia Caroline,VOQA5582,Tipografia,7.0,APROVADO POR MÉDIA
2015,Natalia Caroline,BKYH9817,Design de Interacao Social,5.75,APROVADO
2015,Natalia Caroline,VMGY1151,Design de Interacao Tangivel,6.75,APROVADO
2015,Natalia Caroline,PBCQ5148,Design de Impressao e Publicacao,9.5,APROVADO POR MÉDIA
2015,Natalia Caroline,XYOT5349,Tecnicas de Iluminacao,,REPROVADO POR FALTA
2015,Natalia Caroline,VNBQ5535,Design de Moda,8.75,APROVADO POR MÉDIA
2015,Natalia Caroline,XYOT5349,Tecnicas de Iluminacao,10.0,APROVADO POR MÉDIA
2015,Natalia Caroline,,INTEGRALIZADO,,
2016,Natalia Caroline,,FORMADO,,
2011,Catarina Nicolas,OCRQ3517,Storytelling Visual,5.53,APROVADO
2011,Catarina Nicolas,RJGL2456,Design Colaborativo,1.85,REPROVADO
2011,Catarina Nicolas,QBWW6998,Computacao Grafica,7.0,APROVADO POR MÉDIA
2011,Catarina Nicolas,UFMQ0127,Design para Longevidade,7.0,APROVADO POR MÉDIA
2011,Catarina Nicolas,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2011,Catarina Nicolas,BKII1063,Design de Visualizacao de Informacoes,6.0,APROVADO
2011,Catarina Nicolas,RJYZ5864,Identidade Visual,8.25,APROVADO POR MÉDIA
2011,Catarina Nicolas,RJGL2456,Design Colaborativo,1.98,REPROVADO
2011,Catarina Nicolas,TPYC6338,Design Thinking,7.0,APROVADO POR MÉDIA
2011,Catarina Nicolas,NRCI1107,Design de Experiencia em Museus,5.0,APROVADO
2011,Catarina Nicolas,MXMO8868,Cultura Visual,7.0,APROVADO POR MÉDIA
2011,Catarina Nicolas,BLDG0260,Design de Joias,8.2,APROVADO POR MÉDIA
2011,Catarina Nicolas,AAZN5771,Ergonomia,7.75,APROVADO POR MÉDIA
2012,Catarina Nicolas,COOQ5695,Design de Interacao em Tempo Real,7.0,APROVADO POR MÉDIA
2012,Catarina Nicolas,RJGL2456,Design Colaborativo,5.45,APROVADO
2012,Catarina Nicolas,BMDH7993,Design de Apresentacoes,7.0,APROVADO POR MÉDIA
2012,Catarina Nicolas,JGDZ1333,Gamificacao,7.5,APROVADO POR MÉDIA
2012,Catarina Nicolas,NRYN3294,Design de Interfaces Neuromorficas,,REPROVADO POR FALTA
2012,Catarina Nicolas,VOQA5582,Tipografia,,REPROVADO POR FALTA
2012,Catarina Nicolas,DOMK5241,Design de Aprendizado,5.0,APROVADO
2012,Catarina Nicolas,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2012,Catarina Nicolas,WPUV3332,Design de Tecnologia Vestivel (Wearable),4.5,REPROVADO
2012,Catarina Nicolas,NRYN3294,Design de Interfaces Neuromorficas,,REPROVADO POR FALTA
2012,Catarina Nicolas,KAWV5083,Branding,4.0,REPROVADO
2013,Catarina Nicolas,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2013,Catarina Nicolas,WPUV3332,Design de Tecnologia Vestivel (Wearable),8.0,APROVADO POR MÉDIA
2013,Catarina Nicolas,NRYN3294,Design de Interfaces Neuromorficas,7.5,APROVADO POR MÉDIA
2013,Catarina Nicolas,VOQA5582,Tipografia,3.53,REPROVADO
2013,Catarina Nicolas,KAWV5083,Branding,7.0,APROVADO POR MÉDIA
2013,Catarina Nicolas,RRME1020,Design Parametrico,7.75,APROVADO POR MÉDIA
2013,Catarina Nicolas,NGVU3526,Ecodesign,7.0,APROVADO POR MÉDIA
2013,Catarina Nicolas,JJNT2088,Manipulacao de Imagem,3.55,REPROVADO
2013,Catarina Nicolas,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2013,Catarina Nicolas,TSYB3211,Impressao 3D,5.03,APROVADO
2013,Catarina Nicolas,VOQA5582,Tipografia,2.5,REPROVADO
2013,Catarina Nicolas,UXMU2899,Interacao Tangivel,,REPROVADO POR FALTA
2013,Catarina Nicolas,LERH6635,Design de Produto,8.0,APROVADO POR MÉDIA
2014,Catarina Nicolas,VFBH8799,Design Cibernetico,4.68,REPROVADO
2014,Catarina Nicolas,JJNT2088,Manipulacao de Imagem,2.85,REPROVADO
2014,Catarina Nicolas,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),6.75,APROVADO
2014,Catarina Nicolas,QVGO0107,Prototipagem em Papel,,REPROVADO POR FALTA
2014,Catarina Nicolas,UXMU2899,Interacao Tangivel,,REPROVADO POR FALTA
2014,Catarina Nicolas,AOXV5438,Design de Espacos Virtuais,2.15,REPROVADO
2014,Catarina Nicolas,TRQX5862,Etica em Design,7.75,APROVADO POR MÉDIA
ANO,Catarina Nicolas,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2014,Catarina Nicolas,,TRANCAMENTO,,
2015,Catarina Nicolas,,DESVINCULADO,,
2012,Alice Eloah,OCRQ3517,Storytelling Visual,8.0,APROVADO POR MÉDIA
2012,Alice Eloah,RJGL2456,Design Colaborativo,0.6,REPROVADO
2012,Alice Eloah,QBWW6998,Computacao Grafica,7.0,APROVADO POR MÉDIA
2012,Alice Eloah,UFMQ0127,Design para Longevidade,7.5,APROVADO POR MÉDIA
2012,Alice Eloah,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2012,Alice Eloah,BKII1063,Design de Visualizacao de Informacoes,7.0,APROVADO POR MÉDIA
2012,Alice Eloah,RJYZ5864,Identidade Visual,8.5,APROVADO POR MÉDIA
2013,Alice Eloah,RJGL2456,Design Colaborativo,0.9,REPROVADO
2013,Alice Eloah,TPYC6338,Design Thinking,7.75,APROVADO POR MÉDIA
2013,Alice Eloah,JGDZ1333,Gamificacao,7.25,APROVADO POR MÉDIA
2013,Alice Eloah,NRYN3294,Design de Interfaces Neuromorficas,7.5,APROVADO POR MÉDIA
2013,Alice Eloah,NRCI1107,Design de Experiencia em Museus,8.5,APROVADO POR MÉDIA
2013,Alice Eloah,BLDG0260,Design de Joias,9.25,APROVADO POR MÉDIA
2013,Alice Eloah,AAZN5771,Ergonomia,7.0,APROVADO POR MÉDIA
2013,Alice Eloah,COOQ5695,Design de Interacao em Tempo Real,8.5,APROVADO POR MÉDIA
2013,Alice Eloah,JJNT2088,Manipulacao de Imagem,7.0,APROVADO POR MÉDIA
2013,Alice Eloah,TSYB3211,Impressao 3D,7.45,APROVADO POR MÉDIA
2013,Alice Eloah,MXMO8868,Cultura Visual,7.6,APROVADO POR MÉDIA
2013,Alice Eloah,VOQA5582,Tipografia,2.5,REPROVADO
2013,Alice Eloah,KAWV5083,Branding,7.0,APROVADO POR MÉDIA
2014,Alice Eloah,VFBH8799,Design Cibernetico,,REPROVADO POR FALTA
2014,Alice Eloah,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),,REPROVADO POR FALTA
2014,Alice Eloah,JVFQ7338,Design de Interacao Cultural,,REPROVADO POR FALTA
2014,Alice Eloah,QVGO0107,Prototipagem em Papel,,REPROVADO POR FALTA
2014,Alice Eloah,LERH6635,Design de Produto,,REPROVADO POR FALTA
2014,Alice Eloah,BMDH7993,Design de Apresentacoes,,REPROVADO POR FALTA
2014,Alice Eloah,JVFQ7338,Design de Interacao Cultural,,REPROVADO POR FALTA
2015,Alice Eloah,BMDH7993,Design de Apresentacoes,,REPROVADO POR FALTA
2015,Alice Eloah,,DESVINCULADO,,
2012,Daniel Nathanael,,DESLIGAMENTO,,
2009,Lorena Eloah,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2009,Lorena Eloah,RJGL2456,Design Colaborativo,1.25,REPROVADO
2009,Lorena Eloah,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2009,Lorena Eloah,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2009,Lorena Eloah,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2009,Lorena Eloah,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2009,Lorena Eloah,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2009,Lorena Eloah,,DESLIGAMENTO,,
2013,Maria Raul,OCRQ3517,Storytelling Visual,8.05,APROVADO POR MÉDIA
2013,Maria Raul,RJGL2456,Design Colaborativo,8.75,APROVADO POR MÉDIA
2013,Maria Raul,QBWW6998,Computacao Grafica,9.65,APROVADO POR MÉDIA
2013,Maria Raul,UFMQ0127,Design para Longevidade,8.75,APROVADO POR MÉDIA
2013,Maria Raul,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2013,Maria Raul,BKII1063,Design de Visualizacao de Informacoes,8.25,APROVADO
2013,Maria Raul,RJYZ5864,Identidade Visual,8.75,APROVADO POR MÉDIA
2014,Maria Raul,DOMK5241,Design de Aprendizado,2.4,REPROVADO
2014,Maria Raul,ZULH9584,Projeto Integrado,1.85,REPROVADO
2014,Maria Raul,WPUV3332,Design de Tecnologia Vestivel (Wearable),8.25,APROVADO POR MÉDIA
2014,Maria Raul,NRYN3294,Design de Interfaces Neuromorficas,,REPROVADO POR FALTA
2014,Maria Raul,NRCI1107,Design de Experiencia em Museus,8.93,APROVADO POR MÉDIA
2014,Maria Raul,AAZN5771,Ergonomia,,REPROVADO POR FALTA
2014,Maria Raul,NGVU3526,Ecodesign,8.25,APROVADO POR MÉDIA
2014,Maria Raul,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2014,Maria Raul,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2014,Maria Raul,JGDZ1333,Gamificacao,7.0,APROVADO POR MÉDIA
2014,Maria Raul,NRYN3294,Design de Interfaces Neuromorficas,7.6,APROVADO POR MÉDIA
2014,Maria Raul,VOQA5582,Tipografia,,REPROVADO POR FALTA
2014,Maria Raul,BLDG0260,Design de Joias,7.0,APROVADO POR MÉDIA
2015,Maria Raul,COOQ5695,Design de Interacao em Tempo Real,7.75,APROVADO POR MÉDIA
2015,Maria Raul,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2015,Maria Raul,TSYB3211,Impressao 3D,6.5,APROVADO
2015,Maria Raul,VOQA5582,Tipografia,,REPROVADO POR FALTA
2015,Maria Raul,KAWV5083,Branding,7.0,APROVADO POR MÉDIA
2015,Maria Raul,VFBH8799,Design Cibernetico,7.65,APROVADO POR MÉDIA
2015,Maria Raul,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),,REPROVADO POR FALTA
2015,Maria Raul,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2015,Maria Raul,TPYC6338,Design Thinking,7.65,APROVADO POR MÉDIA
2015,Maria Raul,QVGO0107,Prototipagem em Papel,,REPROVADO POR FALTA
2015,Maria Raul,AAZN5771,Ergonomia,5.0,APROVADO
2015,Maria Raul,LERH6635,Design de Produto,7.0,APROVADO POR MÉDIA
2015,Maria Raul,RRME1020,Design Parametrico,,REPROVADO POR FALTA
2016,Maria Raul,MAEY1044,Design Computacional,,REPROVADO POR FALTA
2016,Maria Raul,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2016,Maria Raul,MXMO8868,Cultura Visual,7.0,APROVADO POR MÉDIA
2016,Maria Raul,VOQA5582,Tipografia,,REPROVADO POR FALTA
2016,Maria Raul,UXMU2899,Interacao Tangivel,9.0,APROVADO POR MÉDIA
2016,Maria Raul,RRME1020,Design Parametrico,,REPROVADO POR FALTA
2016,Maria Raul,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2016,Maria Raul,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),,REPROVADO POR FALTA
2016,Maria Raul,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2016,Maria Raul,BMDH7993,Design de Apresentacoes,7.5,APROVADO POR MÉDIA
2016,Maria Raul,JVFQ7338,Design de Interacao Cultural,,REPROVADO POR FALTA
2016,Maria Raul,DZNQ4989,Design Cenico,,REPROVADO POR FALTA
2016,Maria Raul,QVGO0107,Prototipagem em Papel,,REPROVADO POR FALTA
ANO,Maria Raul,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2016,Maria Raul,TRQX5862,Etica em Design,8.0,APROVADO POR MÉDIA
2017,Maria Raul,MAEY1044,Design Computacional,,REPROVADO POR FALTA
2017,Maria Raul,HQDD9963,Design Sonoro,1.25,REPROVADO
2017,Maria Raul,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2017,Maria Raul,VOQA5582,Tipografia,5.0,APROVADO
2017,Maria Raul,RRME1020,Design Parametrico,6.49,APROVADO
2017,Maria Raul,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2017,Maria Raul,ZULH9584,Projeto Integrado,3.91,REPROVADO
2017,Maria Raul,JVFQ7338,Design de Interacao Cultural,5.0,APROVADO
2017,Maria Raul,QVGO0107,Prototipagem em Papel,5.0,APROVADO
2018,Maria Raul,MAEY1044,"Design Computacional
DOCENTE(S): Maria Santos",3.25,REPROVADO
2018,Maria Raul,HQDD9963,"Design Sonoro
DOCENTE(S): Patricia Nunes",7.0,APROVADO POR MÉDIA
2018,Maria Raul,JJNT2088,Manipulacao de Imagem,6.38,APROVADO
2018,Maria Raul,SATJ7970,"Design de Narrativa Espacial
DOCENTE(S): Ana Costa",8.5,APROVADO POR MÉDIA
2018,Maria Raul,RMDE3651,"Teoria do Design
DOCENTE(S): Marcos Ferreira",,REPROVADO POR FALTA
2018,Maria Raul,KZBU0327,Design de Interacao Corporal,9.25,APROVADO POR MÉDIA
2018,Maria Raul,DOMK5241,"Design de Aprendizado
DOCENTE(S): Ana Costa",4.55,REPROVADO
2018,Maria Raul,ZULH9584,"Projeto Integrado
DOCENTE(S): Fernanda Lima",7.5,APROVADO POR MÉDIA
2018,Maria Raul,LLKP8902,"Design Digital
DOCENTE(S): Patricia Nunes",8.28,APROVADO POR MÉDIA
2018,Maria Raul,DZNQ4989,"Design Cenico
DOCENTE(S): Ana Costa",,REPROVADO POR FALTA
2018,Maria Raul,VMGY1151,"Design de Interacao Tangivel
DOCENTE(S): Rafaela Gomes",1.55,REPROVADO
2018,Maria Raul,PBCQ5148,"Design de Impressao e Publicacao
DOCENTE(S): Gustavo Martins",8.18,APROVADO POR MÉDIA
2018,Maria Raul,VNBQ5535,"Design de Moda
DOCENTE(S): Fernanda Lima",8.5,APROVADO POR MÉDIA
2019,Maria Raul,MAEY1044,"Design Computacional
DOCENTE(S): Maria Santos",4.72,REPROVADO
2019,Maria Raul,RVMF0745,"Design Biomimetico
DOCENTE(S): Carla Souza",,RENOVAÇÃO DE ESTÁGIO
2019,Maria Raul,TWIP0018,"Teoria da Cor
DOCENTE(S): Ana Costa",8.75,APROVADO POR MÉDIA
2019,Maria Raul,RMDE3651,"Teoria do Design
DOCENTE(S): Marcos Ferreira",,REPROVADO POR FALTA
2019,Maria Raul,FZLO1427,"Marketing de Produto
DOCENTE(S): Carla Souza",7.5,APROVADO POR MÉDIA
2019,Maria Raul,TOZF3011,"SemiÃ³tica
DOCENTE(S): Luiz Pereira",8.0,APROVADO POR MÉDIA
2019,Maria Raul,DOMK5241,"Design de Aprendizado
DOCENTE(S): Ana Costa",5.53,APROVADO
2019,Maria Raul,UCTK5222,"Design de Realidade Aumentada (AR) e Virtual (VR)
DOCENTE(S): Juliana Rodrigues",7.0,APROVADO POR MÉDIA
2019,Maria Raul,RVMF0745,"Design Biomimetico
DOCENTE(S): Carla Souza",8.0,APROVADO POR MÉDIA
2019,Maria Raul,DZNQ4989,"Design Cenico
DOCENTE(S): Ana Costa",2.0,REPROVADO
2019,Maria Raul,RMDE3651,"Teoria do Design
DOCENTE(S): Marcos Ferreira",5.9,APROVADO
2019,Maria Raul,XERB6119,Gestao de Marcas,4.1,REPROVADO
ANO,Maria Raul,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
,Maria Raul,,DOCENTE(S): -----------,,
2019,Maria Raul,VMGY1151,"Design de Interacao Tangivel
DOCENTE(S): Rafaela Gomes",5.0,APROVADO
2020,Maria Raul,MAEY1044,"Design Computacional
DOCENTE(S): Maria Santos",9.5,APROVADO POR MÉDIA
2020,Maria Raul,IENT5068,"Design Experimental
DOCENTE(S): Rafaela Gomes",7.5,APROVADO POR MÉDIA
2020,Maria Raul,AOXV5438,"Design de Espacos Virtuais
DOCENTE(S): Pedro Oliveira",9.5,APROVADO POR MÉDIA
2020,Maria Raul,XYOT5349,"Tecnicas de Iluminacao
DOCENTE(S): Gustavo Martins",,REPROVADO POR FALTA
2020,Maria Raul,DZNQ4989,"Design Cenico
DOCENTE(S): Ana Costa",7.0,APROVADO POR MÉDIA
2020,Maria Raul,XERB6119,"Gestao de Marcas
DOCENTE(S): Maria Santos",8.0,APROVADO POR MÉDIA
2021,Maria Raul,DQUN5124,"Comunicacao Visual
DOCENTE(S): Luiz Pereira",7.0,APROVADO POR MÉDIA
2021,Maria Raul,LSHL3127,"Design de Redes Sociais
DOCENTE(S): Larissa Vieira",8.0,APROVADO POR MÉDIA
2021,Maria Raul,XYOT5349,"Tecnicas de Iluminacao
DOCENTE(S): Gustavo Martins",8.0,APROVADO POR MÉDIA
2021,Maria Raul,HILN2052,"Design de Impacto Social
DOCENTE(S): Rafaela Gomes",10.0,APROVADO POR MÉDIA
2021,Maria Raul,,INTEGRALIZADO,,
2022,Maria Raul,,FORMADO,,
2007,Vitor Rafael,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2007,Vitor Rafael,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2007,Vitor Rafael,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2007,Vitor Rafael,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2007,Vitor Rafael,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2007,Vitor Rafael,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2007,Vitor Rafael,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2012,Guilhermina Alice,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2012,Guilhermina Alice,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2012,Guilhermina Alice,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2012,Guilhermina Alice,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2012,Guilhermina Alice,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2012,Guilhermina Alice,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2012,Guilhermina Alice,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2013,Guilhermina Alice,,DESVINCULADO,,
2007,Fernanda Felipe,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2007,Fernanda Felipe,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2007,Fernanda Felipe,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2007,Fernanda Felipe,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2007,Fernanda Felipe,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2007,Fernanda Felipe,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2007,Fernanda Felipe,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2007,Fernanda Felipe,,DESVINCULADO,,
2018,Renato Carolina,OCRQ3517,"Storytelling Visual
DOCENTE(S): Maria Santos",7.25,APROVADO POR MÉDIA
2018,Renato Carolina,RJGL2456,"Design Colaborativo
DOCENTE(S): Fernanda Lima",,REPROVADO POR FALTA
2018,Renato Carolina,QBWW6998,"Computacao Grafica
DOCENTE(S): Marcos Ferreira",9.25,APROVADO POR MÉDIA
2018,Renato Carolina,UFMQ0127,"Design para Longevidade
DOCENTE(S): Marcos Ferreira",,REPROVADO POR FALTA
2018,Renato Carolina,MKUB0718,"Design de Mobiliario
DOCENTE(S): Fernanda Lima",9.5,APROVADO POR MÉDIA
2018,Renato Carolina,BKII1063,"Design de Visualizacao de Informacoes
DOCENTE(S): Andre Almeida",4.68,REPROVADO
2018,Renato Carolina,RJYZ5864,"Identidade Visual
DOCENTE(S): Joao Silva",7.75,APROVADO POR MÉDIA
2018,Renato Carolina,AAZN5771,"Ergonomia
DOCENTE(S): Pedro Oliveira",,REPROVADO POR FALTA
2019,Renato Carolina,,DESVINCULADO,,
2006,Fernando Evelyn,OCRQ3517,Storytelling Visual,9.5,APROVADO POR MÉDIA
2006,Fernando Evelyn,RJGL2456,Design Colaborativo,2.5,REPROVADO
2006,Fernando Evelyn,QBWW6998,Computacao Grafica,8.5,APROVADO POR MÉDIA
2006,Fernando Evelyn,UFMQ0127,Design para Longevidade,8.5,APROVADO POR MÉDIA
2006,Fernando Evelyn,MKUB0718,Design de Mobiliario,10.0,APROVADO POR MÉDIA
2006,Fernando Evelyn,BKII1063,Design de Visualizacao de Informacoes,7.25,APROVADO
2006,Fernando Evelyn,RJYZ5864,Identidade Visual,,APROVADO POR FREQÜÊNCIA
2006,Fernando Evelyn,RJGL2456,Design Colaborativo,6.63,APROVADO
2006,Fernando Evelyn,JGDZ1333,Gamificacao,8.0,APROVADO POR MÉDIA
2006,Fernando Evelyn,NRYN3294,Design de Interfaces Neuromorficas,7.0,APROVADO POR MÉDIA
