ano,nome,codigo,disciplina,nota,situacao
2011,Pablo Michele,OCRQ3517,Storytelling Visual,8.00,APROVADO POR MÉDIA
2011,Pablo Michele,RJGL2456,Design Colaborativo,7.30,APROVADO POR MÉDIA
2011,Pablo Michele,QBWW6998,Computacao Grafica,9.75,APROVADO POR MÉDIA
2011,Pablo Michele,UFMQ0127,Design para Longevidade,8.50,APROVADO POR MÉDIA
2011,Pablo Michele,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2011,Pablo Michele,BKII1063,Design de Visualizacao de Informacoes,8.50,APROVADO POR MÉDIA
2011,Pablo Michele,RJYZ5864,Identidade Visual,8.75,APROVADO POR MÉDIA
2012,Pablo Michele,DOMK5241,Design de Aprendizado,8.00,APROVADO POR MÉDIA
2012,Pablo Michele,ZULH9584,Projeto Integrado,8.55,APROVADO POR MÉDIA
2012,Pablo Michele,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.55,APROVADO POR MÉDIA
2012,Pablo Michele,NRYN3294,Design de Interfaces Neuromorficas,5.95,APROVADO
2012,Pablo Michele,NRCI1107,Design de Experiencia em Museus,6.20,APROVADO
2012,Pablo Michele,AAZN5771,Ergonomia,8.75,APROVADO POR MÉDIA
2012,Pablo Michele,JJNT2088,Manipulacao de Imagem,7.00,APROVADO POR MÉDIA
2012,Pablo Michele,JGDZ1333,Gamificacao,10.00,APROVADO POR MÉDIA
2012,Pablo Michele,TSYB3211,Impressao 3D,7.00,APROVADO POR MÉDIA
2012,Pablo Michele,VOQA5582,Tipografia,7.00,APROVADO POR MÉDIA
2012,Pablo Michele,BLDG0260,Design de Joias,9.45,APROVADO POR MÉDIA
2012,Pablo Michele,FZLO1427,Marketing de Produto,8.00,APROVADO POR MÉDIA
2012,Pablo Michele,KAWV5083,Branding,8.00,APROVADO POR MÉDIA
2013,Pablo Michele,NGVU3526,Ecodesign,7.50,APROVADO POR MÉDIA
2013,Pablo Michele,COOQ5695,Design de Interacao em Tempo Real,9.90,APROVADO POR MÉDIA
2013,Pablo Michele,VFBH8799,Design Cibernetico,7.25,APROVADO POR MÉDIA
2013,Pablo Michele,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),8.50,APROVADO POR MÉDIA
2013,Pablo Michele,JVFQ7338,Design de Interacao Cultural,9.00,APROVADO POR MÉDIA
2013,Pablo Michele,QVGO0107,Prototipagem em Papel,8.00,APROVADO POR MÉDIA
2013,Pablo Michele,LERH6635,Design de Produto,8.50,APROVADO POR MÉDIA
2013,Pablo Michele,MAEY1044,Design Computacional,9.10,APROVADO POR MÉDIA
2013,Pablo Michele,SATJ7970,Design de Narrativa Espacial,9.20,APROVADO POR MÉDIA
2013,Pablo Michele,TPYC6338,Design Thinking,8.50,APROVADO POR MÉDIA
2013,Pablo Michele,IENT5068,Design Experimental,9.00,APROVADO POR MÉDIA
2013,Pablo Michele,KZBU0327,Design de Interacao Corporal,5.13,APROVADO
2013,Pablo Michele,AOXV5438,Design de Espacos Virtuais,8.90,APROVADO POR MÉDIA
2013,Pablo Michele,RRME1020,Design Parametrico,8.00,APROVADO POR MÉDIA
2014,Pablo Michele,RVMF0745,Design Biomimetico,9.00,APROVADO POR MÉDIA
2014,Pablo Michele,LLKP8902,Design Digital,8.70,APROVADO POR MÉDIA
2014,Pablo Michele,DZNQ4989,Design Cenico,7.70,APROVADO POR MÉDIA
2014,Pablo Michele,MXMO8868,Cultura Visual,9.00,APROVADO POR MÉDIA
2014,Pablo Michele,XERB6119,Gestao de Marcas,7.00,APROVADO POR MÉDIA
2014,Pablo Michele,UXMU2899,Interacao Tangivel,8.00,APROVADO POR MÉDIA
2014,Pablo Michele,TRQX5862,Etica em Design,9.75,APROVADO POR MÉDIA
2014,Pablo Michele,TOZF3011,SemiÃ³tica,7.40,APROVADO POR MÉDIA
ANO,Pablo Michele,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2014,Pablo Michele,BMDH7993,Design de Apresentacoes,9.50,APROVADO POR MÉDIA
2014,Pablo Michele,TWIP0018,Teoria da Cor,8.50,APROVADO POR MÉDIA
2014,Pablo Michele,RMDE3651,Teoria do Design,9.50,APROVADO POR MÉDIA
2014,Pablo Michele,DQUN5124,Comunicacao Visual,7.50,APROVADO POR MÉDIA
2014,Pablo Michele,LSHL3127,Design de Redes Sociais,5.10,APROVADO
2015,Pablo Michele,VMGY1151,Design de Interacao Tangivel,10.00,APROVADO POR MÉDIA
2015,Pablo Michele,XYOT5349,Tecnicas de Iluminacao,10.00,APROVADO POR MÉDIA
2015,Pablo Michele,,INTEGRALIZADO,,
2015,Pablo Michele,,FORMADO,,
2020,Pablo Eduardo,OCRQ3517,Storytelling Visual,9.50,APROVADO POR MÉDIA
2020,Pablo Eduardo,RJGL2456,Design Colaborativo,9.20,APROVADO POR MÉDIA
2020,Pablo Eduardo,BKII1063,Design de Visualizacao de Informacoes,7.13,APROVADO
2020,Pablo Eduardo,RJYZ5864,Identidade Visual,10.00,APROVADO POR MÉDIA
2020,Pablo Eduardo,QBWW6998,Computacao Grafica,9.00,APROVADO POR MÉDIA
2020,Pablo Eduardo,UFMQ0127,Design para Longevidade,9.66,APROVADO POR MÉDIA
2020,Pablo Eduardo,MKUB0718,Design de Mobiliario,10.00,APROVADO POR MÉDIA
2020,Pablo Eduardo,JGDZ1333,Gamificacao,9.25,APROVADO POR MÉDIA
2020,Pablo Eduardo,BLDG0260,Design de Joias,,REPROVADO POR FALTA
2020,Pablo Eduardo,KAWV5083,Branding,8.65,APROVADO POR MÉDIA
2020,Pablo Eduardo,DOMK5241,Design de Aprendizado,7.45,APROVADO POR MÉDIA
2020,Pablo Eduardo,ZULH9584,Projeto Integrado,7.00,APROVADO POR MÉDIA
2020,Pablo Eduardo,WPUV3332,Design de Tecnologia Vestivel (Wearable),8.10,APROVADO POR MÉDIA
2020,Pablo Eduardo,NRYN3294,Design de Interfaces Neuromorficas,7.00,APROVADO POR MÉDIA
2020,Pablo Eduardo,NRCI1107,Design de Experiencia em Museus,8.25,APROVADO POR MÉDIA
2020,Pablo Eduardo,AAZN5771,Ergonomia,7.25,APROVADO POR MÉDIA
2021,Pablo Eduardo,JJNT2088,Manipulacao de Imagem,9.00,APROVADO POR MÉDIA
2021,Pablo Eduardo,TPYC6338,Design Thinking,8.50,APROVADO POR MÉDIA
2021,Pablo Eduardo,TSYB3211,Impressao 3D,8.75,APROVADO POR MÉDIA
2021,Pablo Eduardo,MXMO8868,Cultura Visual,9.00,APROVADO POR MÉDIA
2021,Pablo Eduardo,VOQA5582,Tipografia,,REPROVADO POR FALTA
2021,Pablo Eduardo,BLDG0260,Design de Joias,7.00,APROVADO POR MÉDIA
2021,Pablo Eduardo,FZLO1427,Marketing de Produto,9.00,APROVADO POR MÉDIA
2021,Pablo Eduardo,NGVU3526,Ecodesign,8.70,APROVADO POR MÉDIA
2021,Pablo Eduardo,COOQ5695,Design de Interacao em Tempo Real,8.00,APROVADO POR MÉDIA
2021,Pablo Eduardo,VFBH8799,Design Cibernetico,10.00,APROVADO POR MÉDIA
2021,Pablo Eduardo,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),8.00,APROVADO POR MÉDIA
2021,Pablo Eduardo,JVFQ7338,Design de Interacao Cultural,9.00,APROVADO POR MÉDIA
2021,Pablo Eduardo,QVGO0107,Prototipagem em Papel,7.50,APROVADO POR MÉDIA
2021,Pablo Eduardo,LERH6635,Design de Produto,8.60,APROVADO POR MÉDIA
2022,Pablo Eduardo,MAEY1044,Design Computacional,8.50,APROVADO POR MÉDIA
2022,Pablo Eduardo,SATJ7970,Design de Narrativa Espacial,9.75,APROVADO POR MÉDIA
2022,Pablo Eduardo,IENT5068,Design Experimental,9.00,APROVADO POR MÉDIA
2022,Pablo Eduardo,VOQA5582,Tipografia,5.03,APROVADO
2022,Pablo Eduardo,KZBU0327,Design de Interacao Corporal,7.00,APROVADO POR MÉDIA
2022,Pablo Eduardo,AOXV5438,Design de Espacos Virtuais,10.00,APROVADO POR MÉDIA
2022,Pablo Eduardo,RRME1020,Design Parametrico,6.91,APROVADO
2022,Pablo Eduardo,RVMF0745,Design Biomimetico,,RENOVAÇÃO DE ESTÁGIO
2022,Pablo Eduardo,JJLP9232,Design de Realidade Simulada,10.00,APROVADO POR MÉDIA
2022,Pablo Eduardo,DZNQ4989,Design Cenico,8.50,APROVADO POR MÉDIA
2022,Pablo Eduardo,XERB6119,Gestao de Marcas,7.50,APROVADO POR MÉDIA
2022,Pablo Eduardo,UXMU2899,Interacao Tangivel,9.00,APROVADO POR MÉDIA
ANO,Pablo Eduardo,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2022,Pablo Eduardo,TRQX5862,Etica em Design,9.00,APROVADO POR MÉDIA
2023,Pablo Eduardo,BMDH7993,Design de Apresentacoes,9.00,APROVADO POR MÉDIA
2023,Pablo Eduardo,RVMF0745,Design Biomimetico,8.00,APROVADO POR MÉDIA
2023,Pablo Eduardo,TWIP0018,Teoria da Cor,9.00,APROVADO POR MÉDIA
2023,Pablo Eduardo,RMDE3651,Teoria do Design,9.50,APROVADO POR MÉDIA
2023,Pablo Eduardo,DQUN5124,Comunicacao Visual,8.50,APROVADO POR MÉDIA
2023,Pablo Eduardo,LSHL3127,Design de Redes Sociais,8.84,APROVADO POR MÉDIA
2023,Pablo Eduardo,TOZF3011,SemiÃ³tica,,CURSANDO
2023,Pablo Eduardo,VMGY1151,Design de Interacao Tangivel,,CURSANDO
ANO,Bruno Miguel,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2013,Bruno Miguel,OCRQ3517,Storytelling Visual,9.10,APROVADO POR MÉDIA
2013,Bruno Miguel,RJGL2456,Design Colaborativo,9.25,APROVADO POR MÉDIA
2013,Bruno Miguel,QBWW6998,Computacao Grafica,9.00,APROVADO POR MÉDIA
2013,Bruno Miguel,UFMQ0127,Design para Longevidade,8.75,APROVADO POR MÉDIA
2013,Bruno Miguel,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2013,Bruno Miguel,BKII1063,Design de Visualizacao de Informacoes,8.13,APROVADO
2013,Bruno Miguel,RJYZ5864,Identidade Visual,9.50,APROVADO POR MÉDIA
2014,Bruno Miguel,DOMK5241,Design de Aprendizado,5.00,APROVADO
2014,Bruno Miguel,ZULH9584,Projeto Integrado,6.40,APROVADO
2014,Bruno Miguel,WPUV3332,Design de Tecnologia Vestivel (Wearable),8.00,APROVADO POR MÉDIA
2014,Bruno Miguel,NRYN3294,Design de Interfaces Neuromorficas,2.0,REPROVADO
2014,Bruno Miguel,NRCI1107,Design de Experiencia em Museus,9.50,APROVADO POR MÉDIA
2014,Bruno Miguel,AAZN5771,Ergonomia,,REPROVADO POR FALTA
2014,Bruno Miguel,JGDZ1333,Gamificacao,9.50,APROVADO POR MÉDIA
2014,Bruno Miguel,NRYN3294,Design de Interfaces Neuromorficas,8.60,APROVADO POR MÉDIA
2014,Bruno Miguel,VOQA5582,Tipografia,7.25,APROVADO POR MÉDIA
2014,Bruno Miguel,BLDG0260,Design de Joias,7.45,APROVADO POR MÉDIA
2014,Bruno Miguel,FZLO1427,Marketing de Produto,9.32,APROVADO POR MÉDIA
2014,Bruno Miguel,KAWV5083,Branding,8.90,APROVADO POR MÉDIA
2010,Lorena Luiz,OCRQ3517,Storytelling Visual,6.13,APROVADO
2010,Lorena Luiz,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2010,Lorena Luiz,QBWW6998,Computacao Grafica,7.00,APROVADO POR MÉDIA
2010,Lorena Luiz,UFMQ0127,Design para Longevidade,7.00,APROVADO POR MÉDIA
2010,Lorena Luiz,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2010,Lorena Luiz,BKII1063,Design de Visualizacao de Informacoes,5.88,APROVADO
2010,Lorena Luiz,RJYZ5864,Identidade Visual,6.13,APROVADO
2011,Lorena Luiz,RJGL2456,Design Colaborativo,3.15,REPROVADO
2011,Lorena Luiz,TPYC6338,Design Thinking,7.00,APROVADO POR MÉDIA
2011,Lorena Luiz,JGDZ1333,Gamificacao,9.75,APROVADO POR MÉDIA
2011,Lorena Luiz,NRYN3294,Design de Interfaces Neuromorficas,1.88,REPROVADO
2011,Lorena Luiz,NRCI1107,Design de Experiencia em Museus,4.25,REPROVADO
2011,Lorena Luiz,AAZN5771,Ergonomia,8.00,APROVADO POR MÉDIA
2011,Lorena Luiz,RJGL2456,Design Colaborativo,3.42,REPROVADO
2011,Lorena Luiz,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),7.50,APROVADO POR MÉDIA
2011,Lorena Luiz,NRCI1107,Design de Experiencia em Museus,8.50,APROVADO POR MÉDIA
2011,Lorena Luiz,BLDG0260,Design de Joias,8.80,APROVADO POR MÉDIA
2012,Lorena Luiz,COOQ5695,Design de Interacao em Tempo Real,7.20,APROVADO POR MÉDIA
2012,Lorena Luiz,RJGL2456,Design Colaborativo,7.00,APROVADO POR MÉDIA
2012,Lorena Luiz,NRYN3294,Design de Interfaces Neuromorficas,5.22,APROVADO
2012,Lorena Luiz,MXMO8868,Cultura Visual,8.75,APROVADO POR MÉDIA
2012,Lorena Luiz,VOQA5582,Tipografia,3.6,REPROVADO
2012,Lorena Luiz,RRME1020,Design Parametrico,5.50,APROVADO
2012,Lorena Luiz,DOMK5241,Design de Aprendizado,7.00,APROVADO POR MÉDIA
2012,Lorena Luiz,JJNT2088,Manipulacao de Imagem,5.00,APROVADO
2012,Lorena Luiz,ZULH9584,Projeto Integrado,2.1,REPROVADO
2012,Lorena Luiz,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.00,APROVADO POR MÉDIA
2012,Lorena Luiz,TSYB3211,Impressao 3D,4.0,REPROVADO
2012,Lorena Luiz,VOQA5582,Tipografia,4.3,REPROVADO
2012,Lorena Luiz,KAWV5083,Branding,7.00,APROVADO POR MÉDIA
2013,Lorena Luiz,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2013,Lorena Luiz,TSYB3211,Impressao 3D,5.38,APROVADO
2013,Lorena Luiz,VOQA5582,Tipografia,2.13,REPROVADO
2013,Lorena Luiz,UXMU2899,Interacao Tangivel,7.00,APROVADO POR MÉDIA
2013,Lorena Luiz,LERH6635,Design de Produto,7.75,APROVADO POR MÉDIA
2013,Lorena Luiz,AOXV5438,Design de Espacos Virtuais,5.40,APROVADO
2013,Lorena Luiz,NGVU3526,Ecodesign,7.25,APROVADO POR MÉDIA
2013,Lorena Luiz,VFBH8799,Design Cibernetico,,REPROVADO POR FALTA
2013,Lorena Luiz,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2013,Lorena Luiz,BMDH7993,Design de Apresentacoes,8.50,APROVADO POR MÉDIA
2013,Lorena Luiz,RVMF0745,Design Biomimetico,,REPROVADO POR FALTA
2013,Lorena Luiz,JVFQ7338,Design de Interacao Cultural,,REPROVADO POR FALTA
ANO,Lorena Luiz,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2013,Lorena Luiz,VOQA5582,Tipografia,,REPROVADO POR FALTA
2013,Lorena Luiz,TRQX5862,Etica em Design,,REPROVADO POR FALTA
2014,Lorena Luiz,VOQA5582,Tipografia,4.13,REPROVADO
2014,Lorena Luiz,TRQX5862,Etica em Design,8.00,APROVADO POR MÉDIA
2014,Lorena Luiz,VFBH8799,Design Cibernetico,,REPROVADO POR FALTA
2014,Lorena Luiz,QVGO0107,Prototipagem em Papel,,REPROVADO POR FALTA
2014,Lorena Luiz,VMGY1151,Design de Interacao Tangivel,8.00,APROVADO POR MÉDIA
2015,Lorena Luiz,VFBH8799,Design Cibernetico,7.25,APROVADO
2015,Lorena Luiz,RVMF0745,Design Biomimetico,9.50,APROVADO POR MÉDIA
2015,Lorena Luiz,DZNQ4989,Design Cenico,7.47,APROVADO
2015,Lorena Luiz,QVGO0107,Prototipagem em Papel,7.00,APROVADO POR MÉDIA
2015,Lorena Luiz,MAEY1044,Design Computacional,7.35,APROVADO POR MÉDIA
2015,Lorena Luiz,ZULH9584,Projeto Integrado,5.90,APROVADO
2015,Lorena Luiz,SATJ7970,Design de Narrativa Espacial,9.25,APROVADO POR MÉDIA
2015,Lorena Luiz,JVFQ7338,Design de Interacao Cultural,5.25,APROVADO
2015,Lorena Luiz,LLKP8902,Design Digital,8.50,APROVADO POR MÉDIA
2015,Lorena Luiz,KZBU0327,Design de Interacao Corporal,,REPROVADO POR FALTA
2016,Lorena Luiz,TOZF3011,SemiÃ³tica,7.00,APROVADO POR MÉDIA
2016,Lorena Luiz,TWIP0018,Teoria da Cor,9.00,APROVADO POR MÉDIA
2016,Lorena Luiz,VOQA5582,Tipografia,5.00,APROVADO
2016,Lorena Luiz,RMDE3651,Teoria do Design,8.00,APROVADO POR MÉDIA
2016,Lorena Luiz,FZLO1427,Marketing de Produto,7.66,APROVADO
2016,Lorena Luiz,XERB6119,Gestao de Marcas,7.88,APROVADO POR MÉDIA
2016,Lorena Luiz,XYOT5349,Tecnicas de Iluminacao,,REPROVADO POR FALTA
2017,Lorena Luiz,IENT5068,Design Experimental,6.38,APROVADO
2017,Lorena Luiz,KZBU0327,Design de Interacao Corporal,8.50,APROVADO POR MÉDIA
2017,Lorena Luiz,DQUN5124,Comunicacao Visual,7.00,APROVADO POR MÉDIA
2017,Lorena Luiz,LSHL3127,Design de Redes Sociais,5.66,APROVADO
2017,Lorena Luiz,XYOT5349,Tecnicas de Iluminacao,10.00,APROVADO POR MÉDIA
2017,Lorena Luiz,,INTEGRALIZADO,,
2017,Lorena Luiz,,FORMADO,,
2013,Lorena Luiz,HQDD9963,Design Sonoro,7.00,APROVADO POR MÉDIA
2014,Lorena Luiz,PBCQ5148,Design de Impressao e Publicacao,8.35,APROVADO POR MÉDIA
2016,Lorena Luiz,HILN2052,Design de Impacto Social,8.00,APROVADO POR MÉDIA
2016,Lorena Luiz,VNBQ5535,Design de Moda,8.00,APROVADO POR MÉDIA
ANO,Lorena Luiz,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2022,Lorena Luiz,VOEO3500,Fabricacao Digital,,REPROVADO POR FALTA
2022,Lorena Luiz,FXNL8248,Design de Mobiliario Urbano,,REPROVADO POR FALTA
2022,Lorena Luiz,LRHU3100,Principios de Design,,REPROVADO POR FALTA
2022,Lorena Luiz,WEYQ3918,Design de Embalagens,,REPROVADO POR FALTA
2022,Lorena Luiz,HQNZ9122,Design Editorial,,REPROVADO POR FALTA
2022,Lorena Luiz,IJXL5321,Design de Intervencao,,REPROVADO POR FALTA
2018,Leticia Larissa,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2018,Leticia Larissa,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2018,Leticia Larissa,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2018,Leticia Larissa,UFMQ0127,Design para Longevidade,2.22,REPROVADO
2018,Leticia Larissa,MKUB0718,Design de Mobiliario,7.60,APROVADO POR MÉDIA
2018,Leticia Larissa,BKII1063,Design de Visualizacao de Informacoes,2.75,REPROVADO
2018,Leticia Larissa,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2018,Leticia Larissa,AAZN5771,Ergonomia,,REPROVADO POR FALTA
2019,Leticia Larissa,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2019,Leticia Larissa,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2019,Leticia Larissa,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2019,Leticia Larissa,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2019,Leticia Larissa,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2019,Leticia Larissa,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
ANO,Julia Diego,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2012,Julia Diego,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2012,Julia Diego,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2012,Julia Diego,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2012,Julia Diego,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2012,Julia Diego,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2012,Julia Diego,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2012,Julia Diego,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2013,Maria Livia,OCRQ3517,Storytelling Visual,10.00,APROVADO POR MÉDIA
2013,Maria Livia,RJGL2456,Design Colaborativo,7.00,APROVADO POR MÉDIA
2013,Maria Livia,QBWW6998,Computacao Grafica,9.50,APROVADO POR MÉDIA
2013,Maria Livia,UFMQ0127,Design para Longevidade,8.25,APROVADO POR MÉDIA
2013,Maria Livia,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2013,Maria Livia,BKII1063,Design de Visualizacao de Informacoes,1.30,REPROVADO
2013,Maria Livia,RJYZ5864,Identidade Visual,7.50,APROVADO POR MÉDIA
2006,Hugo Fernando,OCRQ3517,Storytelling Visual,8.50,APROVADO POR MÉDIA
2006,Hugo Fernando,RJGL2456,Design Colaborativo,8.60,APROVADO POR MÉDIA
2006,Hugo Fernando,QBWW6998,Computacao Grafica,7.00,APROVADO POR MÉDIA
2006,Hugo Fernando,UFMQ0127,Design para Longevidade,7.50,APROVADO POR MÉDIA
2006,Hugo Fernando,MKUB0718,Design de Mobiliario,10.00,APROVADO POR MÉDIA
2006,Hugo Fernando,BKII1063,Design de Visualizacao de Informacoes,7.50,APROVADO POR MÉDIA
2006,Hugo Fernando,RJYZ5864,Identidade Visual,,APROVADO POR FREQÜÊNCIA
2006,Hugo Fernando,DOMK5241,Design de Aprendizado,8.00,APROVADO POR MÉDIA
2006,Hugo Fernando,ZULH9584,Projeto Integrado,8.90,APROVADO POR MÉDIA
2006,Hugo Fernando,WPUV3332,Design de Tecnologia Vestivel (Wearable),9.00,APROVADO POR MÉDIA
2006,Hugo Fernando,NRYN3294,Design de Interfaces Neuromorficas,9.40,APROVADO POR MÉDIA
2006,Hugo Fernando,NRCI1107,Design de Experiencia em Museus,9.80,APROVADO POR MÉDIA
2006,Hugo Fernando,AAZN5771,Ergonomia,10.00,APROVADO POR MÉDIA
2007,Hugo Fernando,JJNT2088,Manipulacao de Imagem,8.75,APROVADO POR MÉDIA
2007,Hugo Fernando,JGDZ1333,Gamificacao,8.75,APROVADO POR MÉDIA
2007,Hugo Fernando,TSYB3211,Impressao 3D,8.75,APROVADO POR MÉDIA
2007,Hugo Fernando,VOQA5582,Tipografia,7.90,APROVADO POR MÉDIA
2007,Hugo Fernando,BLDG0260,Design de Joias,9.55,APROVADO POR MÉDIA
2007,Hugo Fernando,FZLO1427,Marketing de Produto,10.00,APROVADO POR MÉDIA
2007,Hugo Fernando,KAWV5083,Branding,9.50,APROVADO POR MÉDIA
2007,Hugo Fernando,NGVU3526,Ecodesign,9.25,APROVADO POR MÉDIA
2007,Hugo Fernando,COOQ5695,Design de Interacao em Tempo Real,9.00,APROVADO POR MÉDIA
2007,Hugo Fernando,VFBH8799,Design Cibernetico,8.30,APROVADO POR MÉDIA
2007,Hugo Fernando,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),7.65,APROVADO POR MÉDIA
2007,Hugo Fernando,JVFQ7338,Design de Interacao Cultural,8.50,APROVADO POR MÉDIA
2007,Hugo Fernando,QVGO0107,Prototipagem em Papel,8.85,APROVADO POR MÉDIA
2007,Hugo Fernando,LERH6635,Design de Produto,10.00,APROVADO POR MÉDIA
2008,Hugo Fernando,MAEY1044,Design Computacional,10.00,APROVADO POR MÉDIA
2008,Hugo Fernando,SATJ7970,Design de Narrativa Espacial,8.40,APROVADO POR MÉDIA
2008,Hugo Fernando,TPYC6338,Design Thinking,7.75,APROVADO POR MÉDIA
2008,Hugo Fernando,IENT5068,Design Experimental,9.75,APROVADO POR MÉDIA
2008,Hugo Fernando,KZBU0327,Design de Interacao Corporal,9.00,APROVADO POR MÉDIA
2008,Hugo Fernando,AOXV5438,Design de Espacos Virtuais,8.32,APROVADO POR MÉDIA
2008,Hugo Fernando,RRME1020,Design Parametrico,9.00,APROVADO POR MÉDIA
2008,Hugo Fernando,LLKP8902,Design Digital,8.70,APROVADO POR MÉDIA
2008,Hugo Fernando,DZNQ4989,Design Cenico,9.00,APROVADO POR MÉDIA
2008,Hugo Fernando,MXMO8868,Cultura Visual,9.50,APROVADO POR MÉDIA
2008,Hugo Fernando,XERB6119,Gestao de Marcas,10.00,APROVADO POR MÉDIA
2008,Hugo Fernando,UXMU2899,Interacao Tangivel,,APROVADO POR FREQÜÊNCIA
2008,Hugo Fernando,TRQX5862,Etica em Design,8.00,APROVADO POR MÉDIA
2009,Hugo Fernando,BMDH7993,Design de Apresentacoes,7.75,APROVADO POR MÉDIA
2009,Hugo Fernando,RVMF0745,Design Biomimetico,8.50,APROVADO POR MÉDIA
ANO,Hugo Fernando,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2009,Hugo Fernando,TWIP0018,Teoria da Cor,8.00,APROVADO POR MÉDIA
2009,Hugo Fernando,RMDE3651,Teoria do Design,9.00,APROVADO POR MÉDIA
2009,Hugo Fernando,DQUN5124,Comunicacao Visual,9.50,APROVADO POR MÉDIA
2009,Hugo Fernando,LSHL3127,Design de Redes Sociais,9.73,APROVADO POR MÉDIA
2009,Hugo Fernando,TOZF3011,SemiÃ³tica,9.00,APROVADO POR MÉDIA
2009,Hugo Fernando,VMGY1151,Design de Interacao Tangivel,9.50,APROVADO POR MÉDIA
2009,Hugo Fernando,XYOT5349,Tecnicas de Iluminacao,9.65,APROVADO POR MÉDIA
2009,Hugo Fernando,,FORMADO,,
2006,Jose Sophie,OCRQ3517,Storytelling Visual,8.75,APROVADO POR MÉDIA
2006,Jose Sophie,RJGL2456,Design Colaborativo,5.38,APROVADO
2006,Jose Sophie,QBWW6998,Computacao Grafica,10.00,APROVADO POR MÉDIA
2006,Jose Sophie,UFMQ0127,Design para Longevidade,7.00,APROVADO POR MÉDIA
2006,Jose Sophie,MKUB0718,Design de Mobiliario,9.00,APROVADO POR MÉDIA
2006,Jose Sophie,BKII1063,Design de Visualizacao de Informacoes,7.75,APROVADO POR MÉDIA
2006,Jose Sophie,RJYZ5864,Identidade Visual,8.35,APROVADO POR MÉDIA
2007,Jose Sophie,DOMK5241,Design de Aprendizado,7.25,APROVADO POR MÉDIA
2007,Jose Sophie,ZULH9584,Projeto Integrado,5.20,APROVADO
2007,Jose Sophie,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.00,APROVADO POR MÉDIA
2007,Jose Sophie,NRYN3294,Design de Interfaces Neuromorficas,7.00,APROVADO POR MÉDIA
2007,Jose Sophie,NRCI1107,Design de Experiencia em Museus,7.75,APROVADO POR MÉDIA
2007,Jose Sophie,AAZN5771,Ergonomia,7.00,APROVADO POR MÉDIA
2007,Jose Sophie,JJNT2088,Manipulacao de Imagem,7.25,APROVADO POR MÉDIA
2007,Jose Sophie,JGDZ1333,Gamificacao,8.50,APROVADO POR MÉDIA
2007,Jose Sophie,TSYB3211,Impressao 3D,5.00,APROVADO
2007,Jose Sophie,VOQA5582,Tipografia,9.00,APROVADO POR MÉDIA
2007,Jose Sophie,BLDG0260,Design de Joias,8.50,APROVADO POR MÉDIA
2007,Jose Sophie,FZLO1427,Marketing de Produto,7.50,APROVADO POR MÉDIA
2007,Jose Sophie,KAWV5083,Branding,8.50,APROVADO POR MÉDIA
